timestampMs,poorSignal,eegRawValue,eegRawValueVolts,attention,meditation,blinkStrength,delta,theta,alphaLow,alphaHigh,betaLow,betaHigh,gammaLow,gammaMid,tagEvent,location
1407077561971,0,35,7.6904296875E-6,44,54,68,4884,4647,2134,4536,3041,8811,5659,1059,Tag7,unknown
1407077562071,0,85,1.86767578125E-5,44,54,68,4884,4647,2134,4536,3041,8811,5659,1059,Tag7,unknown
1407077562178,0,54,1.1865234375000001E-5,53,66,68,16748803,28760,16244,3767,5780,4712,2023,855,Tag7,unknown
1407077562279,0,35,7.6904296875E-6,53,66,68,16748803,28760,16244,3767,5780,4712,2023,855,Tag7,unknown
1407077562392,0,-300,-6.591796875E-5,53,66,68,16748803,28760,16244,3767,5780,4712,2023,855,Tag7,unknown
1407077562492,0,21,4.614257812500001E-6,53,66,68,16748803,28760,16244,3767,5780,4712,2023,855,Tag7,unknown
1407077562604,0,25,5.4931640625E-6,53,66,68,16748803,28760,16244,3767,5780,4712,2023,855,Tag7,unknown
1407077562704,0,52,1.142578125E-5,53,66,68,16748803,28760,16244,3767,5780,4712,2023,855,Tag7,unknown
1407077562804,0,67,1.4721679687500002E-5,53,66,68,16748803,28760,16244,3767,5780,4712,2023,855,Tag7,unknown
1407077562904,0,70,1.5380859375E-5,53,66,68,16748803,28760,16244,3767,5780,4712,2023,855,Tag7,unknown
1407077563011,0,55,1.20849609375E-5,53,66,68,16748803,28760,16244,3767,5780,4712,2023,855,Tag7,unknown
1407077563112,0,89,1.95556640625E-5,53,66,68,16748803,28760,16244,3767,5780,4712,2023,855,Tag7,unknown
1407077563220,0,50,1.0986328125E-5,54,77,68,2747,6752,6114,8369,11467,12667,9108,4373,Tag7,unknown
1407077563320,0,24,5.2734375E-6,54,77,68,2747,6752,6114,8369,11467,12667,9108,4373,Tag7,unknown
1407077563434,0,22,4.833984375E-6,54,77,68,2747,6752,6114,8369,11467,12667,9108,4373,Tag7,unknown
1407077563534,0,38,8.349609375E-6,54,77,68,2747,6752,6114,8369,11467,12667,9108,4373,Tag7,unknown
1407077563648,0,58,1.2744140625E-5,54,77,68,2747,6752,6114,8369,11467,12667,9108,4373,Tag7,unknown
1407077563748,0,5,1.0986328125E-6,54,77,68,2747,6752,6114,8369,11467,12667,9108,4373,Tag7,unknown
1407077563848,0,35,7.6904296875E-6,54,77,68,2747,6752,6114,8369,11467,12667,9108,4373,Tag7,unknown
1407077563957,0,42,9.228515625000002E-6,54,77,68,2747,6752,6114,8369,11467,12667,9108,4373,Tag7,unknown
1407077564057,0,50,1.0986328125E-5,54,77,68,2747,6752,6114,8369,11467,12667,9108,4373,Tag7,unknown
1407077564157,0,58,1.2744140625E-5,67,80,68,9055,9052,5826,10060,6810,7156,7292,5093,Tag7,unknown
1407077564262,0,81,1.77978515625E-5,67,80,68,9055,9052,5826,10060,6810,7156,7292,5093,Tag7,unknown
1407077564362,0,38,8.349609375E-6,67,80,68,9055,9052,5826,10060,6810,7156,7292,5093,Tag7,unknown
1407077564477,0,52,1.142578125E-5,67,80,68,9055,9052,5826,10060,6810,7156,7292,5093,Tag7,unknown
